unit,cycle,reliability,y_obs,RUL
11,76,1.0,0,104
11,77,1.0,0,103
11,78,1.0,0,102
11,79,1.0,0,101
11,80,1.0,0,100
11,81,1.0,0,99
11,82,1.0,0,98
11,83,1.0,0,97
12,1,1.0,0,130
12,2,1.0,0,130
12,3,1.0,0,130
12,4,1.0,0,130
12,5,1.0,0,130
12,6,1.0,0,130
12,7,1.0,0,130
12,8,1.0,0,130
12,9,1.0,0,130
12,10,1.0,0,130
12,11,1.0,0,130
12,12,1.0,0,130
12,13,1.0,0,130
12,14,1.0,0,130
12,15,1.0,0,130
12,16,1.0,0,130
12,17,1.0,0,130
12,18,1.0,0,130
12,19,1.0,0,130
12,20,1.0,0,130
12,21,1.0,0,130
12,22,1.0,0,130
12,23,1.0,0,130
12,24,1.0,0,130
12,25,1.0,0,130
12,26,1.0,0,130
12,27,1.0,0,130
12,28,1.0,0,130
12,29,1.0,0,130
12,30,1.0,0,130
12,31,1.0,0,130
12,32,1.0,0,130
12,33,1.0,0,130
12,34,1.0,0,130
12,35,1.0,0,130
12,36,1.0,0,130
12,37,1.0,0,130
12,38,1.0,0,130
12,39,1.0,0,130
12,40,1.0,0,130
12,41,1.0,0,130
12,42,1.0,0,130
12,43,1.0,0,130
12,44,1.0,0,130
12,45,1.0,0,130
12,46,1.0,0,130
12,47,1.0,0,130
12,48,1.0,0,130
12,49,1.0,0,130
12,50,1.0,0,130
12,51,1.0,0,130
12,52,1.0,0,130
12,53,1.0,0,130
12,54,1.0,0,130
12,55,1.0,0,130
12,56,1.0,0,130
12,57,1.0,0,130
12,58,1.0,0,130
12,59,1.0,0,130
12,60,1.0,0,130
12,61,1.0,0,130
12,62,1.0,0,130
12,63,1.0,0,130
12,64,1.0,0,130
12,65,1.0,0,130
12,66,1.0,0,130
12,67,1.0,0,130
12,68,1.0,0,130
12,69,1.0,0,130
12,70,1.0,0,130
12,71,1.0,0,130
12,72,1.0,0,130
12,73,1.0,0,130
12,74,1.0,0,130
12,75,1.0,0,130
12,76,1.0,0,130
12,77,1.0,0,130
12,78,1.0,0,130
12,79,1.0,0,130
12,80,1.0,0,130
12,81,1.0,0,130
12,82,1.0,0,130
12,83,1.0,0,130
12,84,1.0,0,130
12,85,1.0,0,130
12,86,1.0,0,130
12,87,1.0,0,130
12,88,1.0,0,130
12,89,1.0,0,130
12,90,1.0,0,130
12,91,1.0,0,130
12,92,1.0,0,130
12,93,1.0,0,130
12,94,1.0,0,130
12,95,1.0,0,130
12,96,1.0,0,130
12,97,1.0,0,130
12,98,1.0,0,130
12,99,1.0,0,130
12,100,1.0,0,130
12,101,1.0,0,130
12,102,1.0,0,130
12,103,1.0,0,130
12,104,1.0,0,130
12,105,1.0,0,130
12,106,1.0,0,130
12,107,1.0,0,130
12,108,1.0,0,130
12,109,1.0,0,130
12,110,1.0,0,130
12,111,1.0,0,130
12,112,1.0,0,130
12,113,1.0,0,130
12,114,1.0,0,130
12,115,1.0,0,130
12,116,1.0,0,130
12,117,1.0,0,130
12,118,1.0,0,130
12,119,1.0,0,130
12,120,1.0,0,130
12,121,1.0,0,130
12,122,1.0,0,130
12,123,1.0,0,130
12,124,1.0,0,130
12,125,1.0,0,130
12,126,1.0,0,130
12,127,1.0,0,130
12,128,1.0,0,130
12,129,1.0,0,130
12,130,1.0,0,130
12,131,1.0,0,130
12,132,1.0,0,130
12,133,1.0,0,130
12,134,1.0,0,130
12,135,1.0,0,130
12,136,1.0,0,130
12,137,1.0,0,130
12,138,1.0,0,130
12,139,1.0,0,130
12,140,1.0,0,130
12,141,1.0,0,130
12,142,1.0,0,130
12,143,1.0,0,130
12,144,1.0,0,130
12,145,1.0,0,130
12,146,1.0,0,130
12,147,1.0,0,130
12,148,1.0,0,130
12,149,1.0,0,130
12,150,1.0,0,130
12,151,1.0,0,130
12,152,1.0,0,130
12,153,1.0,0,130
12,154,1.0,0,130
12,155,1.0,0,130
12,156,1.0,0,130
12,157,1.0,0,130
12,158,1.0,0,130
12,159,1.0,0,130
12,160,1.0,0,130
12,161,1.0,0,130
12,162,1.0,0,130
12,163,1.0,0,130
12,164,1.0,0,130
12,165,1.0,0,130
12,166,1.0,0,130
12,167,1.0,0,130
12,168,1.0,0,130
12,169,1.0,0,130
12,170,1.0,0,130
12,171,1.0,0,130
12,172,1.0,0,130
12,173,1.0,0,130
12,174,1.0,0,130
12,175,1.0,0,130
12,176,1.0,0,130
12,177,1.0,0,130
12,178,1.0,0,130
12,179,1.0,0,130
12,180,1.0,0,130
12,181,1.0,0,130
12,182,1.0,0,130
12,183,1.0,0,130
12,184,1.0,0,130
12,185,1.0,0,130
12,186,1.0,0,130
12,187,1.0,0,130
12,188,1.0,0,130
12,189,1.0,0,130
12,190,1.0,0,130
12,191,1.0,0,130
12,192,1.0,0,130
12,193,1.0,0,130
12,194,1.0,0,130
12,195,1.0,0,130
12,196,1.0,0,130
12,197,1.0,0,130
12,198,1.0,0,130
12,199,1.0,0,130
12,200,1.0,0,130
12,201,1.0,0,130
12,202,1.0,0,130
12,203,1.0,0,130
12,204,1.0,0,130
12,205,1.0,0,130
12,206,1.0,0,130
12,207,1.0,0,130
12,208,1.0,1,130
12,209,1.0,1,130
12,210,1.0,0,130
12,211,1.0,0,130
12,212,1.0,0,129
12,213,1.0,0,128
12,214,1.0,0,127
12,215,1.0,0,126
12,216,1.0,0,125
12,217,1.0,0,124
13,1,1.0,0,130
13,2,1.0,0,130
13,3,1.0,0,130
13,4,1.0,0,130
13,5,1.0,0,130
13,6,1.0,0,130
13,7,1.0,0,130
13,8,1.0,0,130
13,9,1.0,0,130
13,10,1.0,0,130
13,11,1.0,0,130
13,12,1.0,0,130
13,13,1.0,0,130
13,14,1.0,0,130
13,15,1.0,0,130
13,16,1.0,0,130
13,17,1.0,0,130
13,18,1.0,0,130
13,19,1.0,0,130
13,20,1.0,0,130
13,21,1.0,0,130
13,22,1.0,0,130
13,23,1.0,0,130
13,24,1.0,0,130
13,25,1.0,0,130
13,26,1.0,0,130
13,27,1.0,0,130
13,28,1.0,0,130
13,29,1.0,0,130
13,30,1.0,0,130
13,31,1.0,0,130
13,32,1.0,0,130
13,33,1.0,0,130
13,34,1.0,0,130
13,35,1.0,0,130
13,36,1.0,0,130
13,37,1.0,0,130
13,38,1.0,0,130
13,39,1.0,0,130
13,40,1.0,0,130
13,41,1.0,0,130
13,42,1.0,0,130
13,43,1.0,0,130
13,44,1.0,0,130
13,45,1.0,0,130
13,46,1.0,0,130
13,47,1.0,0,130
13,48,1.0,0,130
13,49,1.0,0,130
13,50,1.0,0,130
13,51,1.0,0,130
13,52,1.0,0,130
13,53,1.0,0,130
13,54,1.0,0,130
13,55,1.0,0,130
13,56,1.0,0,130
13,57,1.0,0,130
13,58,1.0,0,130
13,59,1.0,0,130
13,60,1.0,0,130
13,61,1.0,0,130
13,62,1.0,0,130
13,63,1.0,0,130
13,64,1.0,0,130
13,65,1.0,0,130
13,66,1.0,0,130
13,67,1.0,0,130
13,68,1.0,0,130
13,69,1.0,0,130
13,70,1.0,0,130
13,71,1.0,0,130
13,72,1.0,0,130
13,73,1.0,0,130
13,74,1.0,0,130
13,75,1.0,0,130
13,76,1.0,0,130
13,77,1.0,0,130
13,78,1.0,0,130
13,79,1.0,0,130
13,80,1.0,0,130
13,81,1.0,0,130
13,82,1.0,0,130
13,83,1.0,0,130
13,84,1.0,0,130
13,85,1.0,0,130
13,86,1.0,0,130
13,87,1.0,0,130
13,88,1.0,0,130
13,89,1.0,0,130
13,90,1.0,0,130
13,91,1.0,0,130
13,92,1.0,0,130
13,93,1.0,0,130
13,94,1.0,0,130
13,95,1.0,0,130
13,96,1.0,0,130
13,97,1.0,0,130
13,98,1.0,0,130
13,99,1.0,0,130
13,100,1.0,0,130
13,101,1.0,0,130
13,102,1.0,0,130
13,103,1.0,0,130
13,104,1.0,0,130
13,105,1.0,0,130
13,106,1.0,0,130
13,107,1.0,0,130
13,108,1.0,0,130
13,109,1.0,0,130
13,110,1.0,0,130
13,111,1.0,0,130
13,112,1.0,0,130
13,113,1.0,0,130
13,114,1.0,0,130
13,115,1.0,0,130
13,116,1.0,0,130
13,117,1.0,0,130
13,118,1.0,0,130
13,119,1.0,0,130
13,120,1.0,0,130
13,121,1.0,0,130
13,122,1.0,0,130
13,123,1.0,0,130
13,124,1.0,0,130
13,125,1.0,0,130
13,126,1.0,0,130
13,127,1.0,0,130
13,128,1.0,0,130
13,129,1.0,0,130
13,130,1.0,0,130
13,131,1.0,0,130
13,132,1.0,0,130
13,133,1.0,0,130
13,134,1.0,0,130
13,135,1.0,0,130
13,136,1.0,0,130
13,137,1.0,0,130
13,138,1.0,0,130
13,139,1.0,0,130
13,140,1.0,0,130
13,141,1.0,0,130
13,142,1.0,0,130
13,143,1.0,0,130
13,144,1.0,0,130
13,145,1.0,0,130
13,146,1.0,0,130
13,147,1.0,0,130
13,148,1.0,0,130
13,149,1.0,0,130
13,150,1.0,0,130
13,151,1.0,0,130
13,152,1.0,0,130
13,153,1.0,0,130
13,154,1.0,0,130
13,155,1.0,0,130
13,156,1.0,0,130
13,157,1.0,0,130
13,158,1.0,0,130
13,159,1.0,0,130
13,160,1.0,0,130
13,161,1.0,0,129
13,162,1.0,0,128
13,163,1.0,0,127
13,164,1.0,0,126
13,165,1.0,0,125
13,166,1.0,0,124
13,167,1.0,0,123
13,168,1.0,0,122
13,169,1.0,0,121
13,170,1.0,0,120
13,171,1.0,0,119
13,172,1.0,0,118
13,173,1.0,0,117
13,174,1.0,0,116
13,175,1.0,0,115
13,176,1.0,0,114
13,177,1.0,0,113
13,178,1.0,0,112
13,179,1.0,0,111
13,180,1.0,0,110
13,181,1.0,0,109
13,182,1.0,0,108
13,183,1.0,0,107
13,184,1.0,0,106
13,185,1.0,0,105
13,186,1.0,0,104
13,187,1.0,0,103
13,188,1.0,0,102
13,189,1.0,0,101
13,190,1.0,0,100
13,191,1.0,0,99
13,192,1.0,0,98
13,193,1.0,0,97
13,194,1.0,0,96
13,195,1.0,0,95
14,1,1.0,0,130
14,2,1.0,0,130
14,3,1.0,0,130
14,4,1.0,0,130
14,5,1.0,0,130
14,6,1.0,0,130
14,7,1.0,0,130
14,8,1.0,0,130
14,9,1.0,0,130
14,10,1.0,0,130
14,11,1.0,0,130
14,12,1.0,0,130
14,13,1.0,0,130
14,14,1.0,0,130
14,15,1.0,0,130
14,16,1.0,0,130
14,17,1.0,0,130
14,18,1.0,0,130
14,19,1.0,0,130
14,20,1.0,0,130
14,21,1.0,0,130
14,22,1.0,0,130
14,23,1.0,0,130
14,24,1.0,0,129
14,25,1.0,0,128
14,26,1.0,0,127
14,27,1.0,0,126
14,28,1.0,0,125
14,29,1.0,0,124
14,30,1.0,0,123
14,31,1.0,0,122
14,32,1.0,0,121
14,33,1.0,0,120
14,34,1.0,0,119
14,35,1.0,0,118
14,36,1.0,0,117
14,37,1.0,0,116
14,38,1.0,0,115
14,39,1.0,0,114
14,40,1.0,0,113
14,41,1.0,0,112
14,42,1.0,0,111
14,43,1.0,0,110
14,44,1.0,0,109
14,45,1.0,0,108
14,46,1.0,0,107
15,1,1.0,0,130
15,2,1.0,0,130
15,3,1.0,0,130
15,4,1.0,0,130
15,5,1.0,0,130
15,6,1.0,0,130
15,7,1.0,0,130
15,8,1.0,0,130
15,9,1.0,0,130
15,10,1.0,0,130
15,11,1.0,0,130
15,12,1.0,0,130
15,13,1.0,0,130
15,14,1.0,0,130
15,15,1.0,0,130
15,16,1.0,0,130
15,17,1.0,0,130
15,18,1.0,0,130
15,19,1.0,0,130
15,20,1.0,0,130
15,21,1.0,0,130
15,22,1.0,0,130
15,23,1.0,0,130
15,24,1.0,0,130
15,25,1.0,0,130
15,26,1.0,0,130
15,27,1.0,0,130
15,28,1.0,0,130
15,29,1.0,0,130
15,30,1.0,0,129
15,31,1.0,0,128
15,32,1.0,0,127
15,33,1.0,0,126
15,34,1.0,0,125
15,35,1.0,0,124
15,36,1.0,0,123
15,37,1.0,0,122
15,38,1.0,0,121
15,39,1.0,0,120
15,40,1.0,0,119
15,41,1.0,0,118
15,42,1.0,0,117
15,43,1.0,0,116
15,44,1.0,0,115
15,45,1.0,0,114
15,46,1.0,0,113
15,47,1.0,0,112
15,48,1.0,0,111
15,49,1.0,0,110
15,50,1.0,0,109
15,51,1.0,0,108
15,52,1.0,0,107
15,53,1.0,0,106
15,54,1.0,0,105
15,55,1.0,0,104
15,56,1.0,0,103
15,57,1.0,0,102
15,58,1.0,0,101
15,59,1.0,0,100
15,60,1.0,0,99
15,61,1.0,0,98
15,62,1.0,0,97
15,63,1.0,0,96
15,64,1.0,0,95
15,65,1.0,0,94
15,66,1.0,0,93
15,67,1.0,0,92
15,68,1.0,0,91
15,69,1.0,0,90
15,70,1.0,0,89
15,71,1.0,0,88
15,72,1.0,0,87
15,73,1.0,0,86
15,74,1.0,0,85
15,75,1.0,0,84
15,76,1.0,0,83
16,1,1.0,0,130
16,2,1.0,0,130
16,3,1.0,0,130
16,4,1.0,0,130
16,5,1.0,0,130
16,6,1.0,0,130
16,7,1.0,0,130
16,8,1.0,0,130
16,9,1.0,0,130
16,10,1.0,0,130
16,11,1.0,0,130
16,12,1.0,0,130
16,13,1.0,0,130
16,14,1.0,0,130
16,15,1.0,0,130
16,16,1.0,0,130
16,17,1.0,0,130
16,18,1.0,0,130
16,19,1.0,0,130
16,20,1.0,0,130
16,21,1.0,0,130
16,22,1.0,0,130
16,23,1.0,0,130
16,24,1.0,0,130
16,25,1.0,0,130
16,26,1.0,0,130
16,27,1.0,0,130
16,28,1.0,0,130
16,29,1.0,0,130
16,30,1.0,0,130
16,31,1.0,0,130
16,32,1.0,0,130
16,33,1.0,0,130
16,34,1.0,0,130
16,35,1.0,0,130
16,36,1.0,0,130
16,37,1.0,0,130
16,38,1.0,0,130
16,39,1.0,0,130
16,40,1.0,0,130
16,41,1.0,0,130
16,42,1.0,0,130
16,43,1.0,0,130
16,44,1.0,0,130
16,45,1.0,0,130
16,46,1.0,0,130
16,47,1.0,0,130
16,48,1.0,0,130
16,49,1.0,0,130
16,50,1.0,0,130
16,51,1.0,0,130
16,52,1.0,0,130
16,53,1.0,0,130
16,54,1.0,0,130
16,55,1.0,0,130
16,56,1.0,0,130
16,57,1.0,0,130
16,58,1.0,0,130
16,59,1.0,0,130
16,60,1.0,0,130
16,61,1.0,0,130
16,62,1.0,0,130
16,63,1.0,0,130
16,64,1.0,0,130
16,65,1.0,0,130
16,66,1.0,0,130
16,67,1.0,0,130
16,68,1.0,0,129
16,69,1.0,0,128
16,70,1.0,0,127
16,71,1.0,0,126
16,72,1.0,0,125
16,73,1.0,0,124
16,74,1.0,0,123
16,75,1.0,0,122
16,76,1.0,0,121
16,77,1.0,0,120
16,78,1.0,0,119
16,79,1.0,0,118
16,80,1.0,0,117
16,81,1.0,0,116
16,82,1.0,0,115
16,83,1.0,0,114
16,84,1.0,0,113
16,85,1.0,0,112
16,86,1.0,0,111
16,87,1.0,0,110
16,88,1.0,0,109
16,89,1.0,0,108
16,90,1.0,0,107
16,91,1.0,0,106
16,92,1.0,0,105
16,93,1.0,0,104
16,94,1.0,0,103
16,95,1.0,0,102
16,96,1.0,0,101
16,97,1.0,0,100
16,98,1.0,0,99
16,99,1.0,0,98
16,100,1.0,0,97
16,101,1.0,0,96
16,102,1.0,0,95
16,103,1.0,0,94
16,104,1.0,0,93
16,105,1.0,0,92
16,106,1.0,0,91
16,107,1.0,0,90
16,108,1.0,0,89
16,109,1.0,0,88
16,110,1.0,0,87
16,111,1.0,0,86
16,112,1.0,0,85
16,113,1.0,0,84
17,1,1.0,0,130
17,2,1.0,0,130
17,3,1.0,0,130
17,4,1.0,0,130
17,5,1.0,0,130
17,6,1.0,0,130
17,7,1.0,0,130
17,8,1.0,0,130
17,9,1.0,0,130
17,10,1.0,0,130
17,11,1.0,0,130
17,12,1.0,0,130
17,13,1.0,0,130
17,14,1.0,0,130
17,15,1.0,0,130
17,16,1.0,0,130
17,17,1.0,0,130
17,18,1.0,0,130
17,19,1.0,0,130
17,20,1.0,0,130
17,21,1.0,0,130
17,22,1.0,0,130
17,23,1.0,0,130
17,24,1.0,0,130
17,25,1.0,0,130
17,26,1.0,0,130
17,27,1.0,0,130
17,28,1.0,0,130
17,29,1.0,0,130
17,30,1.0,0,130
17,31,1.0,0,130
17,32,1.0,0,130
17,33,1.0,0,130
17,34,1.0,0,130
17,35,1.0,0,130
17,36,1.0,0,130
17,37,1.0,0,130
17,38,1.0,0,130
17,39,1.0,0,130
17,40,1.0,0,130
17,41,1.0,0,130
17,42,1.0,0,130
17,43,1.0,0,130
17,44,1.0,0,130
17,45,1.0,0,130
17,46,1.0,0,130
17,47,1.0,0,130
17,48,1.0,0,130
17,49,1.0,0,130
17,50,1.0,0,130
17,51,1.0,0,130
17,52,1.0,0,130
17,53,1.0,0,130
17,54,1.0,0,130
17,55,1.0,0,130
17,56,1.0,0,130
17,57,1.0,0,130
17,58,1.0,0,130
17,59,1.0,0,130
17,60,1.0,0,130
17,61,1.0,0,130
17,62,1.0,0,130
17,63,1.0,0,130
17,64,1.0,0,130
17,65,1.0,0,130
17,66,1.0,0,130
17,67,1.0,0,130
17,68,1.0,0,130
17,69,1.0,0,130
17,70,1.0,0,130
17,71,1.0,0,130
17,72,1.0,0,130
17,73,1.0,0,130
17,74,1.0,0,130
17,75,1.0,0,130
17,76,1.0,0,130
17,77,1.0,0,130
17,78,1.0,0,130
17,79,1.0,0,130
17,80,1.0,0,130
17,81,1.0,0,130
17,82,1.0,0,130
17,83,1.0,0,130
17,84,1.0,0,130
17,85,1.0,0,130
17,86,1.0,0,129
17,87,1.0,0,128
17,88,1.0,0,127
17,89,1.0,0,126
17,90,1.0,0,125
17,91,1.0,0,124
17,92,1.0,0,123
17,93,1.0,0,122
17,94,1.0,0,121
17,95,1.0,0,120
17,96,1.0,0,119
17,97,1.0,0,118
17,98,1.0,0,117
17,99,1.0,0,116
17,100,1.0,0,115
17,101,1.0,0,114
17,102,1.0,0,113
17,103,1.0,0,112
17,104,1.0,0,111
17,105,1.0,0,110
17,106,1.0,0,109
17,107,1.0,0,108
17,108,1.0,0,107
17,109,1.0,0,106
17,110,1.0,0,105
17,111,1.0,1,104
17,112,1.0,1,103
17,113,1.0,1,102
17,114,1.0,1,101
17,115,1.0,1,100
17,116,1.0,1,99
17,117,1.0,1,98
17,118,1.0,1,97
17,119,1.0,0,96
17,120,1.0,0,95
17,121,1.0,0,94
17,122,1.0,0,93
17,123,1.0,0,92
17,124,1.0,0,91
17,125,1.0,1,90
17,126,1.0,1,89
17,127,1.0,1,88
17,128,1.0,1,87
17,129,1.0,1,86
17,130,1.0,0,85
17,131,1.0,0,84
17,132,1.0,1,83
17,133,1.0,1,82
17,134,1.0,1,81
17,135,1.0,1,80
17,136,1.0,1,79
17,137,1.0,1,78
17,138,1.0,1,77
17,139,1.0,1,76
17,140,1.0,1,75
17,141,1.0,1,74
17,142,1.0,1,73
17,143,1.0,1,72
17,144,1.0,1,71
17,145,1.0,1,70
17,146,1.0,1,69
17,147,1.0,1,68
17,148,1.0,1,67
17,149,1.0,1,66
17,150,1.0,1,65
17,151,1.0,1,64
17,152,1.0,1,63
17,153,1.0,1,62
17,154,1.0,1,61
17,155,1.0,1,60
17,156,1.0,1,59
17,157,1.0,1,58
17,158,1.0,1,57
17,159,1.0,1,56
17,160,1.0,1,55
17,161,1.0,1,54
17,162,1.0,1,53
17,163,1.0,1,52
17,164,1.0,1,51
17,165,1.0,1,50
18,1,1.0,0,130
18,2,1.0,0,130
18,3,1.0,0,130
18,4,1.0,0,130
18,5,1.0,0,130
18,6,1.0,0,130
18,7,1.0,0,130
18,8,1.0,0,130
18,9,1.0,0,130
18,10,1.0,0,130
18,11,1.0,0,130
18,12,1.0,0,130
18,13,1.0,0,130
18,14,1.0,0,130
18,15,1.0,0,130
18,16,1.0,0,130
18,17,1.0,0,130
18,18,1.0,0,130
18,19,1.0,0,130
18,20,1.0,0,130
18,21,1.0,0,130
18,22,1.0,0,130
18,23,1.0,0,130
18,24,1.0,0,130
18,25,1.0,0,130
18,26,1.0,0,130
18,27,1.0,0,130
18,28,1.0,0,130
18,29,1.0,0,130
18,30,1.0,0,130
18,31,1.0,0,130
18,32,1.0,0,129
18,33,1.0,0,128
18,34,1.0,0,127
18,35,1.0,0,126
18,36,1.0,0,125
18,37,1.0,0,124
18,38,1.0,0,123
18,39,1.0,0,122
18,40,1.0,0,121
18,41,1.0,0,120
18,42,1.0,0,119
18,43,1.0,0,118
18,44,1.0,0,117
18,45,1.0,0,116
18,46,1.0,0,115
18,47,1.0,0,114
18,48,1.0,0,113
18,49,1.0,0,112
18,50,1.0,0,111
18,51,1.0,0,110
18,52,1.0,0,109
18,53,1.0,0,108
18,54,1.0,0,107
18,55,1.0,0,106
18,56,1.0,0,105
18,57,1.0,0,104
18,58,1.0,0,103
18,59,1.0,0,102
18,60,1.0,0,101
18,61,1.0,0,100
18,62,1.0,0,99
18,63,1.0,0,98
18,64,1.0,0,97
18,65,1.0,0,96
18,66,1.0,0,95
18,67,1.0,0,94
18,68,1.0,0,93
18,69,1.0,0,92
18,70,1.0,0,91
18,71,1.0,0,90
18,72,1.0,0,89
18,73,1.0,0,88
18,74,1.0,0,87
18,75,1.0,0,86
18,76,1.0,0,85
18,77,1.0,0,84
18,78,1.0,0,83
18,79,1.0,0,82
18,80,1.0,0,81
18,81,1.0,0,80
18,82,1.0,0,79
18,83,1.0,0,78
18,84,1.0,0,77
18,85,1.0,0,76
18,86,1.0,0,75
18,87,1.0,0,74
18,88,1.0,0,73
18,89,1.0,0,72
18,90,1.0,0,71
18,91,1.0,0,70
18,92,1.0,0,69
18,93,1.0,0,68
18,94,1.0,1,67
18,95,1.0,1,66
18,96,1.0,1,65
18,97,1.0,0,64
18,98,1.0,1,63
18,99,1.0,1,62
18,100,1.0,0,61
18,101,1.0,0,60
18,102,1.0,0,59
18,103,1.0,0,58
18,104,1.0,0,57
18,105,1.0,0,56
18,106,1.0,0,55
18,107,1.0,0,54
18,108,1.0,0,53
18,109,1.0,0,52
18,110,1.0,0,51
18,111,1.0,0,50
18,112,1.0,0,49
18,113,1.0,0,48
18,114,1.0,0,47
18,115,1.0,0,46
18,116,1.0,0,45
18,117,1.0,1,44
18,118,1.0,1,43
18,119,1.0,1,42
18,120,1.0,0,41
18,121,1.0,1,40
18,122,1.0,1,39
18,123,1.0,0,38
18,124,1.0,1,37
18,125,1.0,1,36
18,126,1.0,1,35
18,127,1.0,1,34
18,128,1.0,1,33
18,129,1.0,1,32
18,130,1.0,1,31
18,131,1.0,1,30
18,132,1.0,0,29
18,133,1.0,1,28
19,1,1.0,0,130
19,2,1.0,0,130
19,3,1.0,0,130
19,4,1.0,0,130
19,5,1.0,0,130
19,6,1.0,0,130
19,7,1.0,0,130
19,8,1.0,0,130
19,9,1.0,0,130
19,10,1.0,0,130
19,11,1.0,0,130
19,12,1.0,0,130
19,13,1.0,0,130
19,14,1.0,0,130
19,15,1.0,0,130
19,16,1.0,0,130
19,17,1.0,0,130
19,18,1.0,0,130
19,19,1.0,0,130
19,20,1.0,0,130
19,21,1.0,0,130
19,22,1.0,0,130
19,23,1.0,0,130
19,24,1.0,0,130
19,25,1.0,0,130
19,26,1.0,0,130
19,27,1.0,0,130
19,28,1.0,0,130
19,29,1.0,0,130
19,30,1.0,0,130
19,31,1.0,0,130
19,32,1.0,0,130
19,33,1.0,0,130
19,34,1.0,0,130
19,35,1.0,0,130
19,36,1.0,0,130
19,37,1.0,0,130
19,38,1.0,0,130
19,39,1.0,0,130
19,40,1.0,0,130
19,41,1.0,0,130
19,42,1.0,0,130
19,43,1.0,0,130
19,44,1.0,0,130
19,45,1.0,0,130
19,46,1.0,0,130
19,47,1.0,0,130
19,48,1.0,0,130
19,49,1.0,0,130
19,50,1.0,0,130
19,51,1.0,0,130
19,52,1.0,0,130
19,53,1.0,0,130
19,54,1.0,0,130
19,55,1.0,0,130
19,56,1.0,0,130
19,57,1.0,0,130
19,58,1.0,0,130
19,59,1.0,0,130
19,60,1.0,0,130
19,61,1.0,0,130
19,62,1.0,0,130
19,63,1.0,0,130
19,64,1.0,0,130
19,65,1.0,0,130
19,66,1.0,0,130
19,67,1.0,0,130
19,68,1.0,0,130
19,69,1.0,0,130
19,70,1.0,0,130
19,71,1.0,0,130
19,72,1.0,0,130
19,73,1.0,0,130
19,74,1.0,0,130
19,75,1.0,0,130
19,76,1.0,0,130
19,77,1.0,0,130
19,78,1.0,0,130
19,79,1.0,0,130
19,80,1.0,0,130
19,81,1.0,0,130
19,82,1.0,0,130
19,83,1.0,0,130
19,84,1.0,0,130
19,85,1.0,0,130
19,86,1.0,0,130
19,87,1.0,0,130
19,88,1.0,0,130
19,89,1.0,0,130
19,90,1.0,0,130
19,91,1.0,0,130
19,92,1.0,0,130
19,93,1.0,0,129
19,94,1.0,0,128
19,95,1.0,0,127
19,96,1.0,0,126
19,97,1.0,0,125
19,98,1.0,0,124
19,99,1.0,0,123
19,100,1.0,0,122
19,101,1.0,0,121
19,102,1.0,0,120
19,103,1.0,0,119
19,104,1.0,0,118
19,105,1.0,0,117
19,106,1.0,0,116
19,107,1.0,0,115
19,108,1.0,0,114
19,109,1.0,0,113
19,110,1.0,0,112
19,111,1.0,0,111
19,112,1.0,0,110
19,113,1.0,0,109
19,114,1.0,0,108
19,115,1.0,0,107
19,116,1.0,0,106
19,117,1.0,0,105
19,118,1.0,0,104
19,119,1.0,0,103
19,120,1.0,0,102
19,121,1.0,0,101
19,122,1.0,0,100
19,123,1.0,0,99
19,124,1.0,0,98
19,125,1.0,0,97
19,126,1.0,0,96
19,127,1.0,0,95
19,128,1.0,0,94
19,129,1.0,0,93
19,130,1.0,0,92
19,131,1.0,0,91
19,132,1.0,0,90
19,133,1.0,0,89
19,134,1.0,0,88
19,135,1.0,0,87
20,1,1.0,0,130
20,2,1.0,0,130
20,3,1.0,0,130
20,4,1.0,0,130
20,5,1.0,0,130
20,6,1.0,0,130
20,7,1.0,0,130
20,8,1.0,0,130
20,9,1.0,0,130
20,10,1.0,0,130
20,11,1.0,0,130
20,12,1.0,0,130
20,13,1.0,0,130
20,14,1.0,0,130
20,15,1.0,0,130
20,16,1.0,0,130
20,17,1.0,0,130
20,18,1.0,0,130
20,19,1.0,0,130
20,20,1.0,0,130
20,21,1.0,0,130
20,22,1.0,0,130
20,23,1.0,0,130
20,24,1.0,0,130
20,25,1.0,0,130
20,26,1.0,0,130
20,27,1.0,0,130
20,28,1.0,0,130
20,29,1.0,0,130
20,30,1.0,0,130
20,31,1.0,0,130
20,32,1.0,0,130
20,33,1.0,0,130
20,34,1.0,0,130
20,35,1.0,0,130
20,36,1.0,0,130
20,37,1.0,0,130
20,38,1.0,0,130
20,39,1.0,0,130
20,40,1.0,0,130
20,41,1.0,0,130
20,42,1.0,0,130
20,43,1.0,0,130
20,44,1.0,0,130
20,45,1.0,0,130
20,46,1.0,0,130
20,47,1.0,0,130
20,48,1.0,0,130
20,49,1.0,0,130
20,50,1.0,0,130
20,51,1.0,0,130
20,52,1.0,0,130
20,53,1.0,0,130
20,54,1.0,0,130
20,55,1.0,0,130
20,56,1.0,1,130
20,57,1.0,0,130
20,58,1.0,0,130
20,59,1.0,0,130
20,60,1.0,0,130
20,61,1.0,0,130
20,62,1.0,0,130
20,63,1.0,0,130
20,64,1.0,0,130
20,65,1.0,1,130
20,66,1.0,0,130
20,67,1.0,0,130
20,68,1.0,0,130
20,69,1.0,0,130
20,70,1.0,0,130
20,71,1.0,0,129
20,72,1.0,0,128
20,73,1.0,0,127
20,74,1.0,0,126
20,75,1.0,0,125
20,76,1.0,0,124
20,77,1.0,0,123
